filename,channels,width,height,class,xmin,ymin,xmax,ymax
2007_007795.jpg,3,500,375,pottedplant,258,242,304,310
2007_007795.jpg,3,500,375,chair,229,167,284,234
2007_007795.jpg,3,500,375,pottedplant,264,146,285,177
2007_007795.jpg,3,500,375,pottedplant,237,98,275,174
2007_007415.jpg,3,500,375,person,143,252,156,281
2007_007415.jpg,3,500,375,boat,32,103,479,287
2007_007415.jpg,3,500,375,person,99,250,107,269
2007_007415.jpg,3,500,375,person,92,250,100,271
2007_007415.jpg,3,500,375,person,80,246,92,270
2007_000528.jpg,3,500,375,cat,124,68,319,310
2007_009691.jpg,3,500,333,motorbike,1,187,497,333
2007_009691.jpg,3,500,333,person,124,15,294,333
2007_003991.jpg,3,500,389,cat,79,53,500,264
2007_008764.jpg,3,400,500,bird,100,38,340,325
2007_002618.jpg,3,500,384,sheep,17,20,483,343
2007_003091.jpg,3,333,500,person,35,168,270,495
2007_003091.jpg,3,333,500,person,43,2,333,458
2007_007387.jpg,3,500,333,train,19,25,484,245
2007_001698.jpg,3,500,375,boat,61,93,447,209
2007_001698.jpg,3,500,375,boat,39,138,358,233
2007_002403.jpg,3,500,375,person,316,114,334,160
2007_002403.jpg,3,500,375,bird,373,182,407,226
2007_002403.jpg,3,500,375,boat,283,30,394,174
2007_008944.jpg,3,444,500,person,1,1,443,500
2007_009687.jpg,3,500,375,person,262,60,500,375
2007_009687.jpg,3,500,375,person,1,75,278,375
2007_009687.jpg,3,500,375,bottle,405,165,500,273
2007_009687.jpg,3,500,375,bottle,28,260,96,375
2007_004112.jpg,3,500,375,dog,43,134,228,345
2007_004112.jpg,3,500,375,person,71,22,500,375
2007_005797.jpg,3,500,375,cow,1,107,270,365
2007_005797.jpg,3,500,375,person,320,125,493,340
2007_005797.jpg,3,500,375,person,93,3,163,143
2007_004033.jpg,3,500,342,person,70,7,120,138
2007_004033.jpg,3,500,342,motorbike,120,36,217,168
2007_004033.jpg,3,500,342,motorbike,183,2,326,196
2007_004033.jpg,3,500,342,motorbike,189,1,447,280
2007_003682.jpg,3,500,334,bird,344,144,406,198
2007_003682.jpg,3,500,334,bird,34,151,167,245
2007_008921.jpg,3,500,400,person,128,2,339,400
2007_001585.jpg,3,500,434,person,197,115,328,358
2007_001585.jpg,3,500,434,sofa,6,180,425,341
2007_001585.jpg,3,500,434,bottle,58,158,72,191
2007_002624.jpg,3,500,375,person,109,142,281,375
2007_002624.jpg,3,500,375,person,254,150,360,256
2007_002624.jpg,3,500,375,diningtable,217,245,500,375
2007_004969.jpg,3,500,375,sheep,201,160,298,237
2007_004948.jpg,3,500,375,pottedplant,210,237,294,347
2007_004948.jpg,3,500,375,pottedplant,127,213,203,336
2007_004948.jpg,3,500,375,pottedplant,163,123,220,217
2007_004948.jpg,3,500,375,pottedplant,227,130,284,221
2007_003587.jpg,3,500,361,train,72,40,496,267
2007_003587.jpg,3,500,361,car,1,171,58,191
2007_008072.jpg,3,450,325,diningtable,81,191,329,322
2007_008072.jpg,3,450,325,person,293,106,348,175
2007_008072.jpg,3,450,325,person,385,109,450,182
2007_008072.jpg,3,450,325,person,272,127,397,318
2007_008072.jpg,3,450,325,person,135,102,203,198
2007_008072.jpg,3,450,325,person,189,92,257,185
2007_008072.jpg,3,450,325,person,68,99,154,212
2007_008072.jpg,3,450,325,person,3,97,148,325
2007_008072.jpg,3,450,325,chair,273,233,439,325
2007_008072.jpg,3,450,325,chair,370,182,433,250
2007_004238.jpg,3,500,357,person,10,105,112,357
2007_004238.jpg,3,500,357,person,228,112,341,357
2007_004238.jpg,3,500,357,person,314,24,483,357
2007_009580.jpg,3,500,333,train,85,153,309,230
2007_009088.jpg,3,500,375,bird,203,3,459,375
2007_006444.jpg,3,500,375,dog,134,146,271,364
2007_006444.jpg,3,500,375,person,411,3,500,229
2007_004510.jpg,3,500,375,tvmonitor,123,50,244,153
2007_004510.jpg,3,500,375,chair,101,199,255,375
2007_004510.jpg,3,500,375,chair,422,84,500,359
2007_005273.jpg,3,500,375,car,108,55,285,156
2007_005273.jpg,3,500,375,car,235,84,418,153
2007_005273.jpg,3,500,375,person,336,12,415,160
2007_005273.jpg,3,500,375,person,397,50,439,154
2007_005273.jpg,3,500,375,bicycle,1,112,305,357
2007_004537.jpg,3,500,388,horse,181,122,402,318
2007_004537.jpg,3,500,388,cow,1,191,132,370
2007_004537.jpg,3,500,388,cow,1,100,197,221
2007_004537.jpg,3,500,388,cow,266,95,348,157
2007_004537.jpg,3,500,388,cow,262,71,429,170
2007_004537.jpg,3,500,388,cow,433,79,493,218
2007_004537.jpg,3,500,388,person,202,33,270,263
2007_006803.jpg,3,400,500,train,68,167,311,356
2007_006803.jpg,3,400,500,person,305,323,333,412
2007_006803.jpg,3,400,500,person,321,316,342,410
2007_009654.jpg,3,333,500,person,1,83,296,500
2007_009654.jpg,3,333,500,bottle,220,375,275,472
2007_002643.jpg,3,500,375,car,1,51,89,152
2007_002643.jpg,3,500,375,person,407,57,453,174
2007_002643.jpg,3,500,375,person,180,102,281,207
2007_002643.jpg,3,500,375,motorbike,181,133,302,282
2007_005972.jpg,3,375,500,person,92,40,308,455
2007_008571.jpg,3,320,240,boat,53,1,288,177
2007_006151.jpg,3,334,500,horse,106,173,321,377
2007_006151.jpg,3,334,500,person,53,170,140,363
2007_006151.jpg,3,334,500,person,215,171,262,340
2007_006151.jpg,3,334,500,person,276,174,334,332
2007_006151.jpg,3,334,500,car,1,192,207,337
2007_007318.jpg,3,500,375,person,21,23,46,93
2007_007417.jpg,3,500,269,dog,40,67,306,208
2007_007417.jpg,3,500,269,cat,304,105,451,211
2007_007417.jpg,3,500,269,sofa,1,2,499,269
2007_000452.jpg,3,500,375,sofa,50,121,295,338
2007_000452.jpg,3,500,375,chair,474,140,500,284
2007_005696.jpg,3,333,500,dog,4,101,325,436
2007_005058.jpg,3,500,375,sheep,131,266,177,304
2007_005058.jpg,3,500,375,sheep,86,285,127,315
2007_007161.jpg,3,333,500,person,5,57,332,500
2007_000123.jpg,3,500,375,train,1,26,358,340
2007_002119.jpg,3,500,375,tvmonitor,369,135,443,202
2007_002119.jpg,3,500,375,person,155,65,256,332
2007_002119.jpg,3,500,375,person,85,36,164,368
2007_002119.jpg,3,500,375,person,30,2,143,375
2007_002119.jpg,3,500,375,person,6,117,31,153
2007_002119.jpg,3,500,375,person,2,138,44,271
2007_005878.jpg,3,500,332,motorbike,100,92,323,222
2007_002719.jpg,3,500,374,boat,53,100,468,238
2007_002719.jpg,3,500,374,person,158,130,188,168
2007_002719.jpg,3,500,374,person,183,108,206,136
2007_002719.jpg,3,500,374,person,144,107,167,132
2007_002719.jpg,3,500,374,person,87,126,122,150
2007_003226.jpg,3,333,500,person,71,43,286,485
2007_006802.jpg,3,500,350,train,131,2,499,349
2007_006802.jpg,3,500,350,person,344,99,366,119
2007_006802.jpg,3,500,350,person,209,89,258,231
2007_009040.jpg,3,500,375,person,157,146,284,350
2007_009322.jpg,3,500,333,motorbike,298,239,351,328
2007_009322.jpg,3,500,333,person,305,207,352,306
2007_009322.jpg,3,500,333,car,1,224,47,277
2007_009322.jpg,3,500,333,car,31,220,93,264
2007_009322.jpg,3,500,333,car,72,209,130,256
2007_009322.jpg,3,500,333,car,119,214,156,252
2007_009322.jpg,3,500,333,car,140,212,178,245
2007_009322.jpg,3,500,333,car,154,195,205,240
2007_009322.jpg,3,500,333,car,273,200,293,217
2007_009322.jpg,3,500,333,bus,203,184,233,219
2007_003267.jpg,3,500,333,bird,2,69,500,333
2007_003101.jpg,3,500,333,bus,292,1,500,253
2007_003101.jpg,3,500,333,bus,197,59,263,209
2007_003101.jpg,3,500,333,bus,1,2,211,295
2007_003101.jpg,3,500,333,car,257,170,289,188
2007_008708.jpg,3,500,375,car,293,206,311,219
2007_008708.jpg,3,500,375,person,259,168,399,375
2007_008708.jpg,3,500,375,person,123,177,260,375
2007_006864.jpg,3,500,334,person,336,1,500,325
2007_006864.jpg,3,500,334,person,237,6,380,283
2007_006864.jpg,3,500,334,person,11,1,238,268
2007_006864.jpg,3,500,334,person,194,1,228,113
2007_004190.jpg,3,500,375,tvmonitor,1,115,201,326
2007_009216.jpg,3,500,333,tvmonitor,2,100,376,332
2007_009216.jpg,3,500,333,cat,179,1,399,121
2007_002728.jpg,3,500,334,train,264,170,376,236
2007_002728.jpg,3,500,334,person,333,1,500,332
2007_002728.jpg,3,500,334,person,1,1,223,334
2007_007688.jpg,3,500,375,motorbike,4,37,500,373
2007_000837.jpg,3,500,275,boat,261,65,365,159
2007_005695.jpg,3,375,500,person,71,129,331,499
2007_005695.jpg,3,375,500,person,171,196,330,486
2007_003876.jpg,3,500,382,aeroplane,93,98,174,144
2007_002132.jpg,3,500,375,tvmonitor,184,155,306,249
2007_007591.jpg,3,333,500,bus,25,89,311,419
2007_007591.jpg,3,333,500,car,1,142,50,465
2007_002669.jpg,3,500,375,cow,292,137,372,174
2007_002669.jpg,3,500,375,cow,116,191,245,287
2007_002669.jpg,3,500,375,person,442,241,478,294
2007_002669.jpg,3,500,375,cow,163,184,273,269
2007_000241.jpg,3,500,375,boat,356,183,500,280
2007_000241.jpg,3,500,375,boat,60,109,142,213
2007_000241.jpg,3,500,375,boat,246,134,348,217
2007_005360.jpg,3,500,335,train,72,97,431,242
2007_005360.jpg,3,500,335,train,1,137,71,226
2007_008802.jpg,3,320,212,horse,89,42,225,212
2007_008802.jpg,3,320,212,person,119,16,194,114
2007_005310.jpg,3,500,333,person,29,170,414,333
2007_005310.jpg,3,500,333,person,100,33,259,301
2007_007585.jpg,3,500,500,dog,131,14,466,364
2007_007585.jpg,3,500,500,dog,178,322,258,482
2007_005074.jpg,3,500,334,boat,36,152,387,297
2007_005074.jpg,3,500,334,car,343,194,426,240
2007_005074.jpg,3,500,334,car,396,201,469,233
2007_005074.jpg,3,500,334,car,323,194,351,222
2007_005074.jpg,3,500,334,car,87,191,144,209
2007_005074.jpg,3,500,334,car,22,189,83,222
2007_005074.jpg,3,500,334,car,62,200,118,226
2007_005074.jpg,3,500,334,bird,419,260,472,297
2007_008964.jpg,3,500,333,dog,220,103,496,333
2007_008964.jpg,3,500,333,dog,18,74,491,333
2007_008964.jpg,3,500,333,person,1,100,123,333
2007_009605.jpg,3,500,375,dog,89,18,458,369
2007_007948.jpg,3,500,333,car,77,122,485,255
2007_007948.jpg,3,500,333,person,236,140,285,175
2007_009436.jpg,3,500,347,train,158,29,326,254
2007_009436.jpg,3,500,347,person,370,149,443,284
2007_009436.jpg,3,500,347,person,138,181,156,202
2007_006585.jpg,3,500,331,person,168,41,325,234
2007_006585.jpg,3,500,331,motorbike,143,101,331,258
2007_008085.jpg,3,500,282,bird,54,173,100,219
2007_008927.jpg,3,500,375,cow,203,238,266,317
2007_005266.jpg,3,500,375,sofa,47,195,344,375
2007_005266.jpg,3,500,375,chair,175,162,257,243
2007_005266.jpg,3,500,375,chair,296,158,383,248
2007_005266.jpg,3,500,375,pottedplant,427,28,456,65
2007_005266.jpg,3,500,375,pottedplant,456,39,476,64
2007_009832.jpg,3,500,375,bus,277,11,500,350
2007_004166.jpg,3,500,332,tvmonitor,243,129,304,181
2007_004166.jpg,3,500,332,chair,485,189,500,222
2007_004166.jpg,3,500,332,chair,358,195,398,239
2007_004166.jpg,3,500,332,chair,300,205,355,254
2007_004166.jpg,3,500,332,chair,265,278,374,332
2007_004166.jpg,3,500,332,sofa,1,199,99,332
2007_004166.jpg,3,500,332,diningtable,234,204,500,332
2007_004166.jpg,3,500,332,dog,210,194,257,234
2007_003088.jpg,3,500,375,bottle,107,269,154,366
2007_003088.jpg,3,500,375,person,69,65,330,375
2007_003088.jpg,3,500,375,person,209,91,286,211
2007_001073.jpg,3,500,375,cow,55,178,149,248
2007_001073.jpg,3,500,375,cow,135,176,174,241
2007_001073.jpg,3,500,375,cow,227,153,282,236
2007_001073.jpg,3,500,375,cow,276,159,350,255
2007_001073.jpg,3,500,375,cow,327,152,425,240
2007_001073.jpg,3,500,375,cow,421,161,500,227
2007_001311.jpg,3,500,319,bicycle,465,104,490,166
2007_001311.jpg,3,500,319,bicycle,432,118,465,186
2007_001311.jpg,3,500,319,bicycle,334,128,380,220
2007_001311.jpg,3,500,319,bicycle,177,188,304,319
2007_001311.jpg,3,500,319,bicycle,12,161,181,319
2007_001311.jpg,3,500,319,person,463,67,495,154
2007_001311.jpg,3,500,319,person,431,75,468,171
2007_001311.jpg,3,500,319,person,333,79,387,201
2007_001311.jpg,3,500,319,person,187,106,291,293
2007_001311.jpg,3,500,319,person,27,61,163,280
2007_000187.jpg,3,500,375,tvmonitor,1,95,240,336
2007_005425.jpg,3,333,500,person,93,94,181,422
2007_005425.jpg,3,333,500,person,160,54,259,443
2007_001609.jpg,3,375,500,diningtable,3,120,374,500
2007_001609.jpg,3,375,500,chair,179,75,263,124
2007_001609.jpg,3,375,500,chair,333,117,375,220
2007_001609.jpg,3,375,500,chair,29,111,72,182
2007_001609.jpg,3,375,500,chair,4,169,34,265
2007_004558.jpg,3,333,500,pottedplant,127,63,185,121
2007_004558.jpg,3,333,500,pottedplant,129,169,183,235
2007_004558.jpg,3,333,500,pottedplant,129,283,180,352
2007_004558.jpg,3,333,500,pottedplant,114,348,247,470
2007_000364.jpg,3,500,375,motorbike,54,25,454,315
2007_000364.jpg,3,500,375,motorbike,318,37,489,161
2007_000364.jpg,3,500,375,person,369,1,458,130
2007_005657.jpg,3,500,331,person,1,14,490,331
2007_006449.jpg,3,500,375,bicycle,2,15,500,367
2007_008204.jpg,3,500,374,bottle,199,247,242,367
2007_008204.jpg,3,500,374,tvmonitor,314,114,499,329
2007_008204.jpg,3,500,374,person,143,145,266,336
2007_003178.jpg,3,500,375,train,72,138,411,269
2007_007330.jpg,3,500,344,person,124,14,487,330
2007_007651.jpg,3,355,500,person,76,111,261,262
2007_007651.jpg,3,355,500,diningtable,2,257,355,500
2007_006944.jpg,3,500,333,sheep,6,156,215,293
2007_006944.jpg,3,500,333,sheep,218,121,348,291
2007_006944.jpg,3,500,333,sheep,334,128,494,313
2007_006944.jpg,3,500,333,horse,143,113,180,154
2007_006944.jpg,3,500,333,horse,104,113,138,146
2007_006944.jpg,3,500,333,sheep,476,123,500,217
2007_006277.jpg,3,500,375,car,65,70,447,322
2007_009392.jpg,3,500,331,bus,410,194,500,331
2007_009392.jpg,3,500,331,car,249,230,294,247
2007_009392.jpg,3,500,331,car,215,223,249,237
2007_009392.jpg,3,500,331,car,173,223,206,237
2007_009392.jpg,3,500,331,car,290,223,314,233
2007_009392.jpg,3,500,331,car,19,224,51,238
2007_009392.jpg,3,500,331,car,1,283,74,331
2007_002462.jpg,3,500,375,train,54,75,500,158
2007_002273.jpg,3,320,212,horse,116,51,190,181
2007_002273.jpg,3,320,212,person,121,14,186,118
2007_007902.jpg,3,500,375,motorbike,320,49,486,154
2007_007902.jpg,3,500,375,motorbike,1,57,232,316
2007_007902.jpg,3,500,375,person,367,1,458,110
2007_007902.jpg,3,500,375,person,1,48,189,213
2007_002824.jpg,3,500,431,person,1,13,500,431
2007_006605.jpg,3,500,375,chair,223,175,277,199
2007_006605.jpg,3,500,375,chair,158,186,235,311
2007_006605.jpg,3,500,375,chair,331,177,387,291
2007_006605.jpg,3,500,375,chair,340,199,412,313
2007_006605.jpg,3,500,375,chair,246,222,360,375
2007_006605.jpg,3,500,375,chair,142,214,256,361
2007_006605.jpg,3,500,375,pottedplant,86,181,134,218
2007_006605.jpg,3,500,375,pottedplant,49,96,96,243
2007_003000.jpg,3,500,333,aeroplane,193,114,278,164
2007_004380.jpg,3,333,500,motorbike,8,74,333,500
2007_004380.jpg,3,333,500,person,5,26,324,445
2007_004380.jpg,3,333,500,person,40,104,273,322
2007_001678.jpg,3,500,333,tvmonitor,373,102,500,228
2007_001678.jpg,3,500,333,tvmonitor,252,109,349,200
2007_001678.jpg,3,500,333,person,107,192,256,333
2007_001678.jpg,3,500,333,person,119,62,157,110
2007_001678.jpg,3,500,333,chair,111,82,145,113
2007_001678.jpg,3,500,333,tvmonitor,164,60,195,84
2007_000733.jpg,3,450,435,person,48,25,273,383
2007_000733.jpg,3,450,435,motorbike,103,201,448,435
2007_002227.jpg,3,500,333,tvmonitor,419,64,500,135
2007_002227.jpg,3,500,333,bicycle,33,20,450,330
2007_000504.jpg,3,500,412,cow,341,102,500,406
2007_000504.jpg,3,500,412,person,36,34,79,123
2007_000504.jpg,3,500,412,person,2,44,36,120
2007_000504.jpg,3,500,412,person,29,42,41,64
2007_004856.jpg,3,368,500,cat,28,1,335,496
2007_005019.jpg,3,500,341,person,135,1,441,340
2007_005019.jpg,3,500,341,person,5,128,150,340
2007_001175.jpg,3,500,375,person,119,153,367,329
2007_001175.jpg,3,500,375,person,157,169,256,230
2007_001175.jpg,3,500,375,tvmonitor,360,114,449,187
2007_006641.jpg,3,500,375,cat,1,2,408,375
2007_005828.jpg,3,500,291,aeroplane,86,62,443,210
2007_009594.jpg,3,500,375,tvmonitor,224,288,334,375
2007_003841.jpg,3,500,446,cow,2,9,408,445
2007_001630.jpg,3,375,500,person,26,14,54,114
2007_001630.jpg,3,375,500,person,190,27,268,214
2007_001630.jpg,3,375,500,person,74,95,200,358
2007_001630.jpg,3,375,500,person,155,196,343,500
2007_001630.jpg,3,375,500,person,333,32,373,255
2007_001630.jpg,3,375,500,bicycle,85,231,200,428
2007_001630.jpg,3,375,500,bicycle,149,358,340,500
2007_009327.jpg,3,334,500,person,117,79,258,403
2007_009327.jpg,3,334,500,dog,67,273,113,334
2007_000636.jpg,3,500,335,train,79,96,392,300
2007_000332.jpg,3,500,333,horse,54,50,285,262
2007_005857.jpg,3,375,500,pottedplant,183,133,277,302
2007_005857.jpg,3,375,500,pottedplant,86,134,175,306
2007_001834.jpg,3,500,334,diningtable,46,39,456,304
2007_002024.jpg,3,500,375,bus,337,124,500,273
2007_002024.jpg,3,500,375,bus,104,88,343,301
2007_002024.jpg,3,500,375,bus,1,109,71,297
2007_002024.jpg,3,500,375,person,174,160,207,199
2007_001709.jpg,3,500,333,person,367,132,426,287
2007_001709.jpg,3,500,333,person,1,1,202,333
2007_001709.jpg,3,500,333,motorbike,1,45,412,333
2007_001299.jpg,3,429,500,cow,39,26,229,412
2007_001299.jpg,3,429,500,cow,211,240,319,408
2007_001299.jpg,3,429,500,cow,318,221,408,435
2007_006761.jpg,3,500,375,cow,131,193,348,322
2007_009209.jpg,3,500,375,motorbike,139,105,274,213
2007_009209.jpg,3,500,375,person,146,86,225,202
2007_008468.jpg,3,320,240,sofa,51,122,172,197
2007_008468.jpg,3,320,240,chair,217,155,314,227
2007_008468.jpg,3,320,240,chair,243,128,293,169
2007_008468.jpg,3,320,240,chair,224,109,242,139
2007_008468.jpg,3,320,240,chair,209,105,228,133
2007_008468.jpg,3,320,240,pottedplant,150,86,183,149
2007_008157.jpg,3,500,330,person,397,107,498,327
2007_008157.jpg,3,500,330,person,353,68,451,296
2007_008157.jpg,3,500,330,person,261,87,403,330
2007_007726.jpg,3,345,500,train,22,18,324,454
2007_007726.jpg,3,345,500,person,7,273,22,305
2007_007726.jpg,3,345,500,person,333,292,345,374
2007_007726.jpg,3,345,500,person,301,354,332,391
2007_006901.jpg,3,500,500,person,111,56,217,277
2007_006901.jpg,3,500,500,person,266,77,396,283
2007_006117.jpg,3,375,500,person,2,60,312,500
2007_007891.jpg,3,333,500,person,22,24,318,365
2007_009684.jpg,3,500,375,sofa,192,148,500,375
2007_009684.jpg,3,500,375,person,57,64,380,375
2007_005988.jpg,3,500,375,dog,332,186,413,225
2007_005988.jpg,3,500,375,dog,97,167,165,222
2007_005988.jpg,3,500,375,person,37,66,95,232
2007_005988.jpg,3,500,375,person,346,48,455,252
2007_005988.jpg,3,500,375,car,446,68,500,142
2007_005988.jpg,3,500,375,car,1,90,23,141
2007_009096.jpg,3,344,208,car,11,35,339,188
2007_001397.jpg,3,333,500,dog,128,121,214,263
2007_009783.jpg,3,500,332,person,191,119,305,296
2007_001724.jpg,3,275,315,horse,35,15,219,302
2007_007016.jpg,3,500,375,person,166,82,244,348
2007_007016.jpg,3,500,375,person,246,82,333,198
2007_007016.jpg,3,500,375,person,360,61,430,290
2007_002619.jpg,3,380,500,aeroplane,26,15,345,476
2007_009419.jpg,3,500,333,pottedplant,52,68,134,195
2007_009419.jpg,3,500,333,pottedplant,145,207,181,277
2007_008446.jpg,3,375,500,person,96,43,281,334
2007_008446.jpg,3,375,500,person,112,205,287,465
2007_001423.jpg,3,500,333,person,124,56,382,333
2007_003745.jpg,3,450,480,person,71,37,251,465
2007_008403.jpg,3,499,500,cat,229,17,499,385
2007_009709.jpg,3,375,500,bottle,257,1,375,498
2007_009709.jpg,3,375,500,bottle,132,2,271,495
2007_009709.jpg,3,375,500,bottle,1,1,141,489
2007_001704.jpg,3,500,375,tvmonitor,118,1,405,317
2007_006066.jpg,3,500,333,sofa,343,235,500,333
2007_006066.jpg,3,500,333,chair,47,266,204,332
2007_006066.jpg,3,500,333,tvmonitor,150,120,339,264
2007_000925.jpg,3,500,353,sheep,29,101,216,343
2007_000925.jpg,3,500,353,sheep,309,105,460,333
2007_006786.jpg,3,500,375,person,82,1,324,358
2007_006786.jpg,3,500,375,person,296,24,451,328
2007_009527.jpg,3,500,375,boat,74,13,286,255
2007_009527.jpg,3,500,375,boat,249,149,321,212
2007_009527.jpg,3,500,375,boat,88,201,500,375
2007_003194.jpg,3,500,333,dog,1,16,374,299
2007_004483.jpg,3,500,375,train,1,89,441,318
2007_000480.jpg,3,500,375,person,293,162,419,375
2007_000480.jpg,3,500,375,person,114,165,228,373
2007_000480.jpg,3,500,375,person,5,172,116,373
2007_000480.jpg,3,500,375,aeroplane,2,68,486,325
2007_006530.jpg,3,500,375,chair,40,176,192,282
2007_006530.jpg,3,500,375,sofa,216,180,500,330
2007_006530.jpg,3,500,375,chair,244,262,500,375
2007_006530.jpg,3,500,375,chair,47,167,77,208
2007_006530.jpg,3,500,375,chair,3,168,41,251
2007_006530.jpg,3,500,375,chair,59,159,85,175
2007_005064.jpg,3,500,375,bicycle,246,163,352,292
2007_005064.jpg,3,500,375,person,251,108,332,259
2007_007230.jpg,3,500,375,sheep,265,124,362,294
2007_007230.jpg,3,500,375,sheep,132,78,241,221
2007_008948.jpg,3,500,375,chair,3,159,182,323
2007_008948.jpg,3,500,375,chair,251,129,367,246
2007_008948.jpg,3,500,375,tvmonitor,474,123,500,201
2007_007080.jpg,3,500,333,person,104,2,377,323
2007_004988.jpg,3,500,342,aeroplane,2,14,500,306
2007_009899.jpg,3,500,375,dog,140,2,466,375
2007_003286.jpg,3,500,375,train,66,61,448,301
2007_000629.jpg,3,500,230,train,34,84,500,184
2007_000629.jpg,3,500,230,person,87,100,107,124
2007_001289.jpg,3,500,309,bird,157,98,355,188
2007_007098.jpg,3,500,469,cat,17,65,201,351
2007_007098.jpg,3,500,469,cat,167,162,499,465
2007_003529.jpg,3,500,333,diningtable,1,227,371,333
2007_003529.jpg,3,500,333,person,94,45,334,305
2007_000664.jpg,3,500,375,person,51,2,325,375
2007_002198.jpg,3,500,369,aeroplane,118,106,426,177
2007_007908.jpg,3,500,333,bus,191,2,500,333
2007_000039.jpg,3,500,375,tvmonitor,156,89,344,279
2007_008816.jpg,3,500,375,person,124,56,466,375
2007_003659.jpg,3,500,375,person,168,128,228,240
2007_005173.jpg,3,500,289,motorbike,13,67,227,255
2007_005173.jpg,3,500,289,motorbike,285,64,492,264
2007_005173.jpg,3,500,289,person,230,45,458,256
2007_005173.jpg,3,500,289,person,17,32,192,247
2007_005173.jpg,3,500,289,person,406,7,460,144
2007_005173.jpg,3,500,289,person,131,23,195,128
2007_005173.jpg,3,500,289,person,261,13,312,67
2007_005173.jpg,3,500,289,person,282,1,344,69
2007_005173.jpg,3,500,289,person,87,18,138,66
2007_005173.jpg,3,500,289,person,1,3,36,105
2007_005173.jpg,3,500,289,person,459,28,500,141
2007_005173.jpg,3,500,289,person,349,1,395,76
2007_005173.jpg,3,500,289,person,391,1,419,54
2007_005173.jpg,3,500,289,person,174,1,215,80
2007_005173.jpg,3,500,289,person,135,1,175,33
2007_005173.jpg,3,500,289,person,109,1,142,53
2007_005173.jpg,3,500,289,person,63,1,107,60
2007_009221.jpg,3,500,333,cat,57,65,421,277
2007_003621.jpg,3,500,343,bicycle,199,153,328,271
2007_003621.jpg,3,500,343,person,249,72,334,224
2007_003621.jpg,3,500,343,bus,441,62,492,120
2007_003621.jpg,3,500,343,bus,295,62,382,109
2007_006899.jpg,3,496,500,sheep,19,334,135,452
2007_006899.jpg,3,496,500,sheep,135,305,234,423
2007_006899.jpg,3,496,500,sheep,388,277,445,424
2007_000862.jpg,3,500,375,person,305,131,318,151
2007_000862.jpg,3,500,375,boat,304,142,354,160
2007_000572.jpg,3,500,331,bicycle,1,178,235,331
2007_000572.jpg,3,500,331,bicycle,8,134,226,297
2007_005691.jpg,3,220,500,person,3,1,218,500
2007_006136.jpg,3,500,332,sheep,54,183,166,262
2007_003788.jpg,3,500,281,cat,164,123,320,266
2007_003788.jpg,3,500,281,chair,1,1,500,281
2007_003711.jpg,3,500,396,car,132,278,166,329
2007_003711.jpg,3,500,396,bus,162,86,469,344
2007_003711.jpg,3,500,396,person,269,129,294,156
2007_003711.jpg,3,500,396,person,228,128,248,154
2007_003711.jpg,3,500,396,person,200,127,225,154
2007_003711.jpg,3,500,396,person,340,173,352,209
2007_003711.jpg,3,500,396,person,352,177,367,210
2007_003711.jpg,3,500,396,person,366,177,380,212
2007_003201.jpg,3,500,315,cow,1,53,166,260
2007_003201.jpg,3,500,315,cow,137,25,416,298
2007_003201.jpg,3,500,315,cow,320,30,500,261
2007_005212.jpg,3,500,333,motorbike,355,203,432,267
2007_005212.jpg,3,500,333,chair,432,213,466,291
2007_005212.jpg,3,500,333,sofa,431,239,500,333
2007_008430.jpg,3,500,333,person,81,12,464,333
2007_001487.jpg,3,500,375,boat,242,117,277,151
2007_001149.jpg,3,500,375,sofa,148,138,403,302
2007_001149.jpg,3,500,375,tvmonitor,75,85,146,153
2007_001149.jpg,3,500,375,pottedplant,1,7,142,375
2007_003541.jpg,3,375,500,person,195,18,335,500
2007_003541.jpg,3,375,500,person,34,72,222,500
2007_003541.jpg,3,375,500,chair,271,350,375,500
2007_002344.jpg,3,333,500,person,3,44,333,500
2007_006704.jpg,3,500,375,tvmonitor,34,1,341,213
2007_009612.jpg,3,375,500,person,15,108,346,500
2007_002648.jpg,3,500,375,sheep,104,157,302,372
2007_002648.jpg,3,500,375,sheep,239,148,350,225
2007_002648.jpg,3,500,375,sheep,38,100,255,267
2007_007109.jpg,3,500,332,horse,150,2,500,332
2007_007109.jpg,3,500,332,person,1,72,211,332
2007_004423.jpg,3,500,375,sheep,53,107,260,311
2007_004423.jpg,3,500,375,sheep,241,86,445,286
2007_004423.jpg,3,500,375,sheep,213,173,291,325
2007_005969.jpg,3,500,375,person,41,59,353,375
2007_005304.jpg,3,500,400,bottle,264,75,391,282
2007_005304.jpg,3,500,400,person,1,2,472,400
2007_006809.jpg,3,500,375,person,128,96,341,374
2007_002378.jpg,3,500,375,person,184,10,384,305
2007_002378.jpg,3,500,375,pottedplant,1,2,196,296
2007_002378.jpg,3,500,375,pottedplant,242,99,500,367
2007_002378.jpg,3,500,375,pottedplant,305,12,500,372
2007_002378.jpg,3,500,375,pottedplant,360,30,500,358
2007_002378.jpg,3,500,375,pottedplant,117,37,170,164
2007_003530.jpg,3,500,375,sofa,2,191,363,375
2007_003530.jpg,3,500,375,person,6,117,376,375
2007_003848.jpg,3,500,176,train,11,21,482,161
2007_004275.jpg,3,375,500,motorbike,93,171,375,500
2007_004275.jpg,3,375,500,person,127,45,255,248
